Menu_ID,Restaurant_ID,Food_category,Item_name,Price,Currency,Calories,Protein,Fat,Carbohydrates,Sugar,Sodium,Vegetarian,Vegan,Gluten_free
MENRES003935_2,RES003935,Beverage,Beverage Item 2,101.54,BRL,1303,85.1,79.3,128.6,64.0,1379.6,True,False,False
MENRES003935_3,RES003935,Dessert,Dessert Item 3,74.68,BRL,1313,78.1,59.1,65.0,55.5,1043.5,False,False,False
MENRES003935_4,RES003935,Dessert,Dessert Item 4,109.16,BRL,851,2.6,95.6,45.8,42.9,600.3,True,True,True
MENRES003935_5,RES003935,Beverage,Beverage Item 5,140.28,BRL,601,16.6,35.8,25.0,95.0,1861.7,True,False,False
MENRES003935_6,RES003935,Starter,Starter Item 6,155.38,BRL,594,13.7,91.4,80.6,64.1,566.9,True,True,True
MENRES003935_7,RES003935,Main,Main Item 7,80.17,BRL,1390,93.4,71.2,8.9,60.2,1058.8,True,True,False
MENRES003935_8,RES003935,Starter,Starter Item 8,79.27,BRL,584,52.5,99.9,94.4,86.2,278.3,True,False,False
MENRES003935_9,RES003935,Beverage,Beverage Item 9,139.15,BRL,801,62.8,88.1,32.2,3.7,836.5,False,False,False
MENRES003935_10,RES003935,Starter,Starter Item 10,29.6,BRL,336,3.2,19.9,111.1,67.9,1724.9,True,False,True
MENRES003935_11,RES003935,Main,Main Item 11,157.97,BRL,1164,94.4,54.7,34.9,29.1,1588.5,False,False,True
MENRES003935_12,RES003935,Dessert,Dessert Item 12,107.49,BRL,1018,33.5,62.6,117.6,93.5,608.5,False,False,True
MENRES003935_13,RES003935,Main,Main Item 13,35.63,BRL,1071,22.2,91.0,140.2,37.4,1842.7,True,True,True
MENRES003935_14,RES003935,Beverage,Beverage Item 14,113.6,BRL,900,35.5,64.4,13.4,82.5,1438.2,True,False,False
MENRES003936_0,RES003936,Beverage,Beverage Item 0,37.1,GBP,591,49.0,58.1,70.3,11.5,1142.0,True,True,False
MENRES003936_1,RES003936,Dessert,Dessert Item 1,16.99,GBP,1281,70.3,88.4,35.6,89.5,524.0,False,False,True
MENRES003936_2,RES003936,Main,Main Item 2,19.12,GBP,959,58.9,7.1,72.2,89.9,1756.9,False,False,True
MENRES003936_3,RES003936,Dessert,Dessert Item 3,69.64,GBP,1425,43.8,54.1,83.7,40.8,658.0,True,False,False
MENRES003936_4,RES003936,Dessert,Dessert Item 4,72.35,GBP,1109,7.9,99.9,85.8,31.5,525.7,True,True,False
MENRES003936_5,RES003936,Beverage,Beverage Item 5,39.72,GBP,486,31.2,59.5,73.5,84.3,1007.9,True,False,False
MENRES003936_6,RES003936,Starter,Starter Item 6,33.56,GBP,966,38.1,75.2,23.1,76.9,558.2,False,False,True
MENRES003936_7,RES003936,Dessert,Dessert Item 7,25.11,GBP,282,21.6,44.9,47.8,77.8,1636.8,True,False,False
MENRES003936_8,RES003936,Starter,Starter Item 8,26.98,GBP,756,9.3,4.0,77.3,13.1,1152.1,True,False,True
MENRES003936_9,RES003936,Dessert,Dessert Item 9,28.87,GBP,1303,83.1,15.0,105.8,55.6,165.7,False,False,False
MENRES003936_10,RES003936,Dessert,Dessert Item 10,30.54,GBP,120,67.6,64.6,18.1,16.6,1051.1,False,False,True
MENRES003936_11,RES003936,Beverage,Beverage Item 11,48.07,GBP,361,26.7,58.2,94.0,98.3,565.2,True,False,False
MENRES003936_12,RES003936,Dessert,Dessert Item 12,18.23,GBP,319,19.9,70.9,26.6,49.1,657.6,False,False,False
MENRES003937_0,RES003937,Main,Main Item 0,14.14,USD,325,25.0,88.4,42.3,63.0,1994.8,False,False,True
MENRES003937_1,RES003937,Starter,Starter Item 1,66.38,USD,964,70.2,63.6,65.0,93.8,1147.3,False,False,False
MENRES003937_2,RES003937,Beverage,Beverage Item 2,37.16,USD,651,38.4,44.9,104.2,32.8,762.1,True,False,True
MENRES003937_3,RES003937,Beverage,Beverage Item 3,37.58,USD,915,66.1,1.5,21.5,56.3,229.4,True,False,False
MENRES003937_4,RES003937,Beverage,Beverage Item 4,56.29,USD,1396,30.9,87.3,88.3,66.1,377.5,True,False,False
MENRES003937_5,RES003937,Dessert,Dessert Item 5,58.15,USD,1081,73.2,35.7,13.4,62.8,1971.3,False,False,True
MENRES003937_6,RES003937,Starter,Starter Item 6,52.96,USD,728,60.8,74.2,70.7,89.3,1313.6,False,False,False
MENRES003937_7,RES003937,Beverage,Beverage Item 7,18.96,USD,326,31.1,65.5,19.4,66.9,88.0,False,False,False
MENRES003937_8,RES003937,Main,Main Item 8,16.63,USD,101,98.3,30.5,148.8,4.1,532.1,False,False,False
MENRES003937_9,RES003937,Starter,Starter Item 9,51.39,USD,524,26.9,58.0,122.1,44.8,102.6,False,False,False
MENRES003937_10,RES003937,Dessert,Dessert Item 10,11.03,USD,1031,89.8,74.3,29.1,85.4,1757.9,False,False,False
MENRES003937_11,RES003937,Beverage,Beverage Item 11,79.52,USD,596,14.4,41.4,107.1,21.8,848.5,False,False,False
MENRES003937_12,RES003937,Starter,Starter Item 12,35.13,USD,1293,13.6,15.5,49.5,0.5,1447.8,True,False,True
MENRES003937_13,RES003937,Main,Main Item 13,26.47,USD,1113,17.9,11.7,22.7,37.0,1.0,True,True,True
MENRES003937_14,RES003937,Dessert,Dessert Item 14,24.89,USD,447,64.9,36.9,141.0,68.0,1216.0,True,False,True
MENRES003938_0,RES003938,Main,Main Item 0,24.88,USD,748,96.3,23.9,101.6,2.6,561.5,False,False,False
MENRES003938_1,RES003938,Starter,Starter Item 1,39.74,USD,274,79.6,98.7,12.1,14.6,1675.5,True,True,False
MENRES003938_2,RES003938,Starter,Starter Item 2,50.52,USD,1233,77.2,84.6,137.8,18.7,1365.9,True,False,False
MENRES003938_3,RES003938,Dessert,Dessert Item 3,41.62,USD,138,67.5,97.4,107.6,95.4,645.0,True,False,True
MENRES003938_4,RES003938,Starter,Starter Item 4,61.16,USD,1472,16.9,32.8,122.9,85.4,1759.4,True,True,False
MENRES003938_5,RES003938,Beverage,Beverage Item 5,63.14,USD,884,24.0,28.4,67.2,14.9,1804.7,True,True,False
MENRES003938_6,RES003938,Beverage,Beverage Item 6,30.99,USD,1236,78.7,21.2,124.1,78.8,1851.4,True,True,False
MENRES003938_7,RES003938,Starter,Starter Item 7,73.71,USD,1203,20.7,17.2,99.9,19.4,546.6,True,False,False
MENRES003938_8,RES003938,Dessert,Dessert Item 8,14.54,USD,1117,80.9,36.4,71.1,10.5,352.1,False,False,False
MENRES003938_9,RES003938,Starter,Starter Item 9,18.5,USD,325,2.5,5.9,14.6,91.2,188.3,False,False,True
MENRES003938_10,RES003938,Beverage,Beverage Item 10,15.67,USD,1195,56.1,3.6,119.3,64.9,1438.9,True,True,False
MENRES003938_11,RES003938,Beverage,Beverage Item 11,59.68,USD,1469,54.1,32.2,46.1,41.6,1829.4,True,False,True
MENRES003938_12,RES003938,Main,Main Item 12,38.13,USD,119,67.7,21.6,14.1,50.6,300.1,False,False,False
MENRES003938_13,RES003938,Beverage,Beverage Item 13,79.41,USD,1366,55.4,74.3,69.0,7.9,1442.5,False,False,True
MENRES003938_14,RES003938,Main,Main Item 14,30.32,USD,608,51.5,76.8,81.1,22.0,476.2,False,False,False
MENRES003939_0,RES003939,Dessert,Dessert Item 0,111.57,INR,536,67.2,35.7,58.9,8.0,1550.5,False,False,True
MENRES003939_1,RES003939,Dessert,Dessert Item 1,36.48,INR,978,58.7,36.9,6.6,82.7,69.9,False,False,False
MENRES003939_2,RES003939,Starter,Starter Item 2,159.63,INR,515,30.4,78.6,28.3,45.8,643.6,True,False,True
MENRES003939_3,RES003939,Dessert,Dessert Item 3,128.87,INR,707,12.7,50.4,85.2,35.0,1986.2,False,False,True
MENRES003939_4,RES003939,Beverage,Beverage Item 4,129.32,INR,394,0.8,69.0,22.0,52.9,281.7,True,True,False
MENRES003939_5,RES003939,Main,Main Item 5,155.76,INR,833,88.4,96.9,92.8,42.3,1652.1,True,False,False
MENRES003939_6,RES003939,Main,Main Item 6,123.95,INR,806,30.7,64.1,83.2,61.0,879.5,False,False,True
MENRES003939_7,RES003939,Main,Main Item 7,68.04,INR,346,23.2,92.5,22.6,30.4,449.8,True,True,False
MENRES003939_8,RES003939,Starter,Starter Item 8,130.38,INR,374,23.7,77.7,33.0,13.6,1174.9,False,False,True
MENRES003939_9,RES003939,Starter,Starter Item 9,119.91,INR,896,84.2,36.9,19.2,12.1,422.7,False,False,False
MENRES003939_10,RES003939,Starter,Starter Item 10,99.4,INR,431,38.9,80.5,27.2,51.1,417.6,False,False,True
MENRES003939_11,RES003939,Main,Main Item 11,114.18,INR,992,87.1,0.2,51.4,57.1,653.1,True,False,True
MENRES003939_12,RES003939,Main,Main Item 12,140.8,INR,882,95.2,2.2,39.6,34.7,978.1,False,False,True
MENRES003939_13,RES003939,Dessert,Dessert Item 13,118.76,INR,1087,34.0,72.9,93.5,28.5,994.3,True,False,True
MENRES003940_0,RES003940,Beverage,Beverage Item 0,25.75,INR,534,83.4,42.2,102.4,45.6,441.9,True,False,True
MENRES003940_1,RES003940,Beverage,Beverage Item 1,28.85,INR,446,39.1,21.2,86.3,19.0,190.4,False,False,True
MENRES003940_2,RES003940,Starter,Starter Item 2,37.43,INR,1390,56.5,97.1,117.1,96.0,39.0,False,False,True
MENRES003940_3,RES003940,Main,Main Item 3,15.29,INR,792,6.2,62.1,96.5,4.5,1843.5,False,False,True
MENRES003940_4,RES003940,Main,Main Item 4,32.97,INR,970,50.2,78.9,73.3,24.5,626.5,True,True,True
MENRES003940_5,RES003940,Dessert,Dessert Item 5,34.1,INR,1049,14.8,3.9,100.1,66.3,406.1,True,True,True
MENRES003940_6,RES003940,Main,Main Item 6,37.17,INR,112,5.8,3.3,83.0,95.8,710.0,True,True,True
MENRES003940_7,RES003940,Beverage,Beverage Item 7,5.39,INR,876,43.7,69.4,90.5,57.8,853.9,True,False,True
MENRES003940_8,RES003940,Beverage,Beverage Item 8,5.42,INR,1432,46.7,94.2,69.9,48.1,759.3,False,False,False
MENRES003941_0,RES003941,Dessert,Dessert Item 0,25.43,INR,1160,5.2,17.8,36.6,85.7,1183.4,False,False,True
MENRES003941_1,RES003941,Starter,Starter Item 1,10.43,INR,1206,4.4,12.3,23.1,29.4,641.6,True,False,True
MENRES003941_2,RES003941,Starter,Starter Item 2,20.58,INR,233,76.7,37.0,137.8,13.1,1650.5,True,True,True
MENRES003941_3,RES003941,Starter,Starter Item 3,24.14,INR,568,38.3,2.9,96.5,14.4,518.4,False,False,True
MENRES003941_4,RES003941,Beverage,Beverage Item 4,12.9,INR,1343,86.7,39.0,52.2,83.3,272.4,True,True,False
MENRES003941_5,RES003941,Beverage,Beverage Item 5,7.72,INR,726,82.5,36.5,0.9,68.9,1196.2,False,False,False
MENRES003941_6,RES003941,Starter,Starter Item 6,34.76,INR,1479,65.8,4.1,0.6,14.6,382.5,True,False,False
MENRES003941_7,RES003941,Starter,Starter Item 7,5.46,INR,466,61.2,75.6,43.5,57.6,915.2,True,False,False
MENRES003941_8,RES003941,Starter,Starter Item 8,13.41,INR,1255,75.5,95.9,4.4,53.5,1775.8,False,False,False
MENRES003941_9,RES003941,Starter,Starter Item 9,21.86,INR,1312,53.2,84.6,69.0,81.2,318.1,False,False,False
MENRES003941_10,RES003941,Dessert,Dessert Item 10,23.94,INR,1292,40.4,89.9,73.6,42.6,665.4,True,True,False
MENRES003941_11,RES003941,Beverage,Beverage Item 11,7.22,INR,112,29.8,55.2,91.5,63.6,1296.2,False,False,True
MENRES003942_0,RES003942,Dessert,Dessert Item 0,70.19,GBP,1118,67.2,8.4,4.9,69.0,754.5,True,False,False
MENRES003942_1,RES003942,Main,Main Item 1,17.43,GBP,1427,57.0,20.2,21.4,32.8,232.0,False,False,True
MENRES003942_2,RES003942,Dessert,Dessert Item 2,23.93,GBP,196,76.6,38.3,67.6,69.1,1391.4,True,True,True
MENRES003942_3,RES003942,Dessert,Dessert Item 3,69.43,GBP,1487,80.2,30.0,19.6,93.5,676.6,True,True,True
MENRES003942_4,RES003942,Main,Main Item 4,52.98,GBP,1161,99.7,37.8,24.7,73.1,1334.6,True,True,True
MENRES003942_5,RES003942,Starter,Starter Item 5,45.22,GBP,958,93.0,22.1,105.2,3.8,154.4,False,False,False
MENRES003942_6,RES003942,Starter,Starter Item 6,59.79,GBP,654,65.6,39.1,133.0,12.4,1665.7,False,False,False
MENRES003942_7,RES003942,Dessert,Dessert Item 7,28.44,GBP,664,56.6,83.6,72.1,16.9,1673.9,True,False,True
MENRES003942_8,RES003942,Starter,Starter Item 8,56.67,GBP,371,56.6,76.4,78.3,43.3,184.5,False,False,False
MENRES003942_9,RES003942,Main,Main Item 9,28.92,GBP,823,30.9,10.0,4.7,6.1,355.8,True,True,True
MENRES003942_10,RES003942,Main,Main Item 10,18.07,GBP,491,95.9,15.1,8.3,35.5,922.4,True,True,True
MENRES003943_0,RES003943,Starter,Starter Item 0,79.94,GBP,1317,73.9,68.6,114.6,53.9,895.7,False,False,True
MENRES003943_1,RES003943,Main,Main Item 1,15.43,GBP,1128,1.7,73.2,87.2,23.3,1164.3,True,False,True
MENRES003943_2,RES003943,Main,Main Item 2,49.36,GBP,910,14.2,86.1,21.7,12.2,1391.0,True,False,True
MENRES003943_3,RES003943,Dessert,Dessert Item 3,27.12,GBP,1107,52.0,41.2,6.6,79.3,156.6,False,False,True
MENRES003943_4,RES003943,Beverage,Beverage Item 4,61.74,GBP,268,44.7,0.8,96.1,85.0,410.1,True,False,False
MENRES003943_5,RES003943,Dessert,Dessert Item 5,30.71,GBP,145,69.9,48.2,37.9,19.5,916.9,True,False,True
MENRES003943_6,RES003943,Dessert,Dessert Item 6,39.49,GBP,602,45.8,7.2,86.7,91.1,1054.0,True,True,True
MENRES003943_7,RES003943,Starter,Starter Item 7,19.79,GBP,808,53.5,87.5,81.6,93.1,1465.3,False,False,True
MENRES003943_8,RES003943,Beverage,Beverage Item 8,28.81,GBP,955,42.2,78.9,57.9,34.9,212.9,False,False,True
MENRES003943_9,RES003943,Starter,Starter Item 9,41.08,GBP,1497,82.0,98.6,72.1,86.8,609.9,True,True,True
MENRES003943_10,RES003943,Main,Main Item 10,49.95,GBP,138,83.1,7.5,35.6,5.5,416.1,False,False,False
MENRES003943_11,RES003943,Beverage,Beverage Item 11,38.27,GBP,619,43.6,20.5,146.0,78.4,1586.0,False,False,False
MENRES003943_12,RES003943,Beverage,Beverage Item 12,27.07,GBP,1128,64.7,12.0,132.4,0.4,1720.4,False,False,False
MENRES003943_13,RES003943,Starter,Starter Item 13,65.1,GBP,592,6.7,43.2,133.0,67.7,1288.9,False,False,False
MENRES003943_14,RES003943,Beverage,Beverage Item 14,58.46,GBP,295,47.0,93.0,145.5,38.8,1803.9,True,False,True
MENRES003943_15,RES003943,Dessert,Dessert Item 15,66.65,GBP,252,34.1,3.6,12.8,44.6,768.3,False,False,False
MENRES003943_16,RES003943,Beverage,Beverage Item 16,57.81,GBP,1004,79.7,46.0,131.7,52.3,270.1,True,False,False
MENRES003943_17,RES003943,Beverage,Beverage Item 17,62.03,GBP,1210,29.5,5.6,81.6,70.6,312.8,True,False,False
MENRES003944_0,RES003944,Beverage,Beverage Item 0,64.1,JPY,286,34.0,34.7,0.2,89.0,556.7,False,False,False
MENRES003944_1,RES003944,Main,Main Item 1,75.4,JPY,710,70.1,0.3,125.9,13.8,14.2,True,False,True
MENRES003944_2,RES003944,Starter,Starter Item 2,68.26,JPY,481,30.5,3.2,115.5,35.6,1815.3,True,True,True
MENRES003944_3,RES003944,Beverage,Beverage Item 3,106.82,JPY,216,19.5,55.1,27.2,46.4,359.5,False,False,True
MENRES003944_4,RES003944,Dessert,Dessert Item 4,151.46,JPY,599,35.9,27.2,131.5,32.3,292.2,False,False,True
MENRES003944_5,RES003944,Starter,Starter Item 5,54.95,JPY,405,13.3,98.6,81.9,98.3,1531.4,True,False,False
MENRES003944_6,RES003944,Starter,Starter Item 6,107.77,JPY,481,37.7,74.8,116.9,66.4,230.8,True,False,True
MENRES003944_7,RES003944,Starter,Starter Item 7,72.63,JPY,1202,23.0,47.3,24.8,54.5,1687.0,False,False,True
MENRES003944_8,RES003944,Main,Main Item 8,59.99,JPY,608,93.7,43.6,35.4,51.2,526.9,True,True,True
MENRES003944_9,RES003944,Beverage,Beverage Item 9,77.93,JPY,726,63.7,82.5,86.2,47.0,817.6,False,False,False
MENRES003944_10,RES003944,Beverage,Beverage Item 10,102.73,JPY,346,42.0,22.8,4.1,18.9,760.5,False,False,False
MENRES003944_11,RES003944,Main,Main Item 11,82.33,JPY,673,91.5,79.2,80.0,3.7,1005.3,False,False,False
MENRES003944_12,RES003944,Beverage,Beverage Item 12,81.78,JPY,1286,57.0,52.0,147.1,25.6,444.9,True,False,False
MENRES003945_0,RES003945,Main,Main Item 0,45.57,INR,338,66.6,21.6,145.0,3.3,534.3,True,False,True
MENRES003945_1,RES003945,Beverage,Beverage Item 1,73.36,INR,757,5.2,0.1,47.8,58.3,124.3,True,True,False
MENRES003945_2,RES003945,Dessert,Dessert Item 2,57.64,INR,138,63.3,6.7,148.5,33.9,1480.4,False,False,True
MENRES003945_3,RES003945,Starter,Starter Item 3,37.13,INR,889,76.5,99.8,145.3,86.9,1260.0,True,False,False
MENRES003945_4,RES003945,Starter,Starter Item 4,63.57,INR,1444,17.4,33.1,45.4,6.6,382.1,True,False,True
MENRES003945_5,RES003945,Main,Main Item 5,20.35,INR,598,53.0,86.0,104.4,22.7,491.9,False,False,True
MENRES003945_6,RES003945,Starter,Starter Item 6,51.52,INR,515,6.8,66.9,12.3,5.8,1302.0,True,False,True
MENRES003945_7,RES003945,Starter,Starter Item 7,30.3,INR,1297,28.1,48.9,75.7,9.0,1195.8,True,True,False
MENRES003945_8,RES003945,Starter,Starter Item 8,44.32,INR,366,97.5,32.7,149.9,26.0,38.5,False,False,True
MENRES003945_9,RES003945,Beverage,Beverage Item 9,74.88,INR,483,15.1,35.0,51.3,53.6,331.4,True,True,True
MENRES003945_10,RES003945,Dessert,Dessert Item 10,36.57,INR,1238,32.8,71.5,83.6,80.4,425.1,True,False,False
MENRES003945_11,RES003945,Dessert,Dessert Item 11,55.51,INR,554,27.5,62.4,116.9,83.1,1267.4,False,False,False
MENRES003946_0,RES003946,Dessert,Dessert Item 0,53.46,BRL,705,41.9,15.7,1.0,34.0,985.5,False,False,False
MENRES003946_1,RES003946,Dessert,Dessert Item 1,101.62,BRL,1111,30.4,38.9,137.9,30.3,728.4,True,True,True
MENRES003946_2,RES003946,Beverage,Beverage Item 2,100.24,BRL,1167,65.3,56.5,42.2,79.8,1141.2,True,True,True
MENRES003946_3,RES003946,Main,Main Item 3,41.5,BRL,1392,15.7,8.2,92.2,26.4,1375.0,False,False,False
MENRES003946_4,RES003946,Beverage,Beverage Item 4,55.12,BRL,1247,82.7,2.7,87.1,65.6,1919.6,True,False,True
MENRES003946_5,RES003946,Starter,Starter Item 5,55.62,BRL,1465,2.5,89.2,99.4,90.8,1718.1,True,True,False
MENRES003946_6,RES003946,Main,Main Item 6,51.41,BRL,807,16.5,3.5,122.2,7.6,93.4,False,False,True
MENRES003946_7,RES003946,Beverage,Beverage Item 7,105.15,BRL,122,59.8,23.9,28.3,50.1,1581.8,True,False,True
MENRES003946_8,RES003946,Starter,Starter Item 8,76.34,BRL,169,62.2,26.5,66.3,67.8,1090.8,False,False,True
MENRES003946_9,RES003946,Dessert,Dessert Item 9,115.28,BRL,707,9.3,81.4,44.9,76.4,1644.2,False,False,True
MENRES003946_10,RES003946,Dessert,Dessert Item 10,20.19,BRL,213,2.9,24.3,93.6,80.6,384.9,False,False,True
MENRES003946_11,RES003946,Main,Main Item 11,67.24,BRL,986,11.8,20.5,3.3,50.3,1669.2,True,True,True
MENRES003946_12,RES003946,Beverage,Beverage Item 12,53.47,BRL,158,75.2,22.9,134.5,50.8,271.2,True,True,True
MENRES003946_13,RES003946,Starter,Starter Item 13,19.33,BRL,1239,62.9,84.1,17.0,6.4,896.7,True,True,False
MENRES003946_14,RES003946,Main,Main Item 14,34.05,BRL,1050,64.9,46.7,90.7,21.8,589.2,True,True,True
MENRES003946_15,RES003946,Beverage,Beverage Item 15,110.76,BRL,570,38.4,29.6,149.4,92.0,1005.0,False,False,True
MENRES003946_16,RES003946,Main,Main Item 16,15.84,BRL,1333,38.3,58.3,99.7,86.1,486.7,False,False,True
MENRES003947_0,RES003947,Dessert,Dessert Item 0,12.13,JPY,1123,15.2,88.3,10.7,88.6,974.7,True,True,True
MENRES003947_1,RES003947,Starter,Starter Item 1,22.74,JPY,387,3.5,73.0,27.6,46.1,250.6,True,False,True
MENRES003947_2,RES003947,Beverage,Beverage Item 2,14.9,JPY,725,47.2,58.0,38.5,41.8,1138.5,True,True,False
MENRES003947_3,RES003947,Starter,Starter Item 3,31.64,JPY,833,88.1,20.1,84.4,66.3,1605.8,True,False,True
MENRES003947_4,RES003947,Dessert,Dessert Item 4,23.8,JPY,1213,51.1,88.8,130.4,51.4,1309.8,True,True,True
MENRES003947_5,RES003947,Dessert,Dessert Item 5,31.29,JPY,401,9.3,39.0,64.6,41.0,913.7,False,False,True
MENRES003947_6,RES003947,Beverage,Beverage Item 6,37.14,JPY,1166,89.7,89.7,52.2,59.5,1563.3,False,False,False
MENRES003948_0,RES003948,Starter,Starter Item 0,106.48,JPY,374,93.0,2.2,71.5,31.4,1540.2,False,False,True
MENRES003948_1,RES003948,Starter,Starter Item 1,101.44,JPY,191,83.0,19.5,54.9,44.5,486.8,True,False,True
MENRES003948_2,RES003948,Dessert,Dessert Item 2,50.07,JPY,107,26.7,30.7,119.2,89.3,1666.6,False,False,True
MENRES003948_3,RES003948,Beverage,Beverage Item 3,24.44,JPY,488,27.5,95.2,119.8,51.6,146.5,True,True,True
MENRES003948_4,RES003948,Main,Main Item 4,78.25,JPY,106,81.2,56.8,37.7,29.1,1926.7,True,False,True
MENRES003948_5,RES003948,Beverage,Beverage Item 5,153.84,JPY,369,69.5,2.7,99.1,17.7,969.0,True,False,False
MENRES003948_6,RES003948,Beverage,Beverage Item 6,125.42,JPY,898,53.0,34.9,124.4,12.6,390.8,True,False,True
MENRES003948_7,RES003948,Starter,Starter Item 7,90.03,JPY,222,52.3,7.3,58.9,45.4,929.9,False,False,True
MENRES003948_8,RES003948,Beverage,Beverage Item 8,48.62,JPY,1152,46.1,96.0,25.5,40.8,930.6,False,False,False
MENRES003949_0,RES003949,Starter,Starter Item 0,55.61,JPY,679,19.0,67.3,93.8,40.7,7.0,True,True,False
MENRES003949_1,RES003949,Dessert,Dessert Item 1,98.67,JPY,496,11.5,30.0,102.5,25.4,962.2,False,False,False
MENRES003949_2,RES003949,Starter,Starter Item 2,96.78,JPY,499,95.5,47.6,78.2,86.3,25.3,False,False,False
MENRES003949_3,RES003949,Dessert,Dessert Item 3,64.43,JPY,538,86.9,92.4,111.8,83.9,241.5,True,True,False
MENRES003949_4,RES003949,Starter,Starter Item 4,136.96,JPY,982,14.4,12.8,94.5,7.2,1039.5,True,True,False
MENRES003949_5,RES003949,Beverage,Beverage Item 5,65.35,JPY,1001,24.1,53.2,60.0,37.9,11.2,False,False,False
MENRES003949_6,RES003949,Starter,Starter Item 6,104.44,JPY,1064,43.8,22.6,24.2,66.5,1146.8,False,False,False
MENRES003949_7,RES003949,Beverage,Beverage Item 7,67.53,JPY,1300,5.0,14.1,1.2,17.6,861.4,False,False,False
MENRES003949_8,RES003949,Main,Main Item 8,39.43,JPY,259,61.7,31.5,6.9,70.4,1462.1,False,False,False
MENRES003949_9,RES003949,Starter,Starter Item 9,138.01,JPY,209,23.0,39.8,35.1,12.0,1446.7,False,False,False
MENRES003949_10,RES003949,Beverage,Beverage Item 10,27.06,JPY,725,30.0,2.6,53.3,44.5,1960.5,False,False,False
MENRES003950_0,RES003950,Starter,Starter Item 0,29.47,GBP,1099,84.7,48.8,69.1,91.7,1330.6,True,True,False
MENRES003950_1,RES003950,Main,Main Item 1,28.68,GBP,1173,36.2,93.9,3.4,44.4,1772.5,True,False,True
MENRES003950_2,RES003950,Main,Main Item 2,74.52,GBP,413,50.8,94.3,123.6,8.2,1969.5,False,False,True
MENRES003950_3,RES003950,Beverage,Beverage Item 3,59.79,GBP,921,53.6,99.2,134.7,21.9,458.4,True,True,False
MENRES003950_4,RES003950,Beverage,Beverage Item 4,78.93,GBP,654,89.8,48.6,53.8,69.9,728.5,False,False,False
MENRES003950_5,RES003950,Starter,Starter Item 5,59.81,GBP,112,99.4,64.7,4.9,52.5,262.8,True,True,False
MENRES003951_0,RES003951,Beverage,Beverage Item 0,46.77,USD,288,14.5,65.6,133.2,79.9,894.9,False,False,True
MENRES003951_1,RES003951,Dessert,Dessert Item 1,112.6,USD,1027,63.5,48.1,111.3,31.9,830.8,True,True,False
MENRES003951_2,RES003951,Main,Main Item 2,52.85,USD,1493,57.8,74.6,49.1,82.1,1274.0,True,True,True
MENRES003951_3,RES003951,Beverage,Beverage Item 3,65.28,USD,110,12.1,91.7,93.7,81.1,618.5,True,False,False
MENRES003951_4,RES003951,Beverage,Beverage Item 4,23.62,USD,547,73.6,71.3,103.0,48.7,1704.5,False,False,True
MENRES003951_5,RES003951,Beverage,Beverage Item 5,130.69,USD,629,3.5,90.2,118.9,32.9,1386.4,False,False,False
MENRES003951_6,RES003951,Beverage,Beverage Item 6,58.16,USD,103,12.0,46.0,83.4,5.3,453.1,True,False,True
MENRES003951_7,RES003951,Beverage,Beverage Item 7,115.03,USD,893,9.0,22.6,145.1,90.0,1990.6,False,False,True
MENRES003951_8,RES003951,Beverage,Beverage Item 8,152.28,USD,948,30.1,33.5,97.5,82.0,433.4,False,False,True
MENRES003951_9,RES003951,Main,Main Item 9,43.35,USD,325,70.3,65.3,136.5,12.9,225.7,True,True,False
MENRES003951_10,RES003951,Dessert,Dessert Item 10,112.22,USD,362,78.7,70.8,115.8,15.5,1885.0,True,True,False
MENRES003952_0,RES003952,Starter,Starter Item 0,38.47,USD,993,84.8,33.4,123.6,91.8,1360.5,False,False,True
MENRES003952_1,RES003952,Dessert,Dessert Item 1,6.78,USD,136,73.1,23.7,140.9,23.4,248.6,False,False,True
MENRES003952_2,RES003952,Beverage,Beverage Item 2,30.44,USD,694,78.8,79.1,103.5,91.0,7.3,False,False,False
MENRES003952_3,RES003952,Dessert,Dessert Item 3,38.55,USD,592,38.8,1.9,79.4,15.8,440.1,True,True,True
MENRES003952_4,RES003952,Main,Main Item 4,30.89,USD,1083,4.5,62.5,28.6,29.8,1132.5,False,False,False
MENRES003952_5,RES003952,Starter,Starter Item 5,15.57,USD,798,90.6,72.5,107.9,8.4,334.3,False,False,False
MENRES003952_6,RES003952,Dessert,Dessert Item 6,23.89,USD,597,39.1,87.5,133.8,17.8,1177.6,True,False,False
MENRES003952_7,RES003952,Dessert,Dessert Item 7,7.83,USD,596,34.7,77.5,126.7,41.2,1063.7,True,True,True
MENRES003952_8,RES003952,Dessert,Dessert Item 8,33.49,USD,1286,8.7,75.8,5.0,87.6,242.0,True,True,False
MENRES003952_9,RES003952,Beverage,Beverage Item 9,7.64,USD,642,28.5,90.6,129.4,46.1,903.0,True,True,False
MENRES003952_10,RES003952,Main,Main Item 10,34.23,USD,658,81.8,36.3,97.6,93.8,445.5,False,False,True
MENRES003952_11,RES003952,Main,Main Item 11,30.35,USD,445,46.5,76.8,85.1,24.1,781.0,True,True,False
MENRES003952_12,RES003952,Beverage,Beverage Item 12,18.14,USD,724,43.8,75.0,50.4,11.2,1433.2,False,False,False
MENRES003952_13,RES003952,Dessert,Dessert Item 13,25.09,USD,475,72.8,92.6,52.9,2.7,835.7,False,False,True
MENRES003952_14,RES003952,Beverage,Beverage Item 14,23.58,USD,913,14.4,76.7,121.2,51.9,637.3,False,False,True
